appMasterHost,appId,runtime
normal_cluster,application_1758535431786_20535,0 days 00:02:49.093000
normal_cluster,application_1758535431786_20564,0 days 00:01:26.370000
normal_cluster,application_1758535431786_20570,0 days 00:00:43.301000
normal_cluster,application_1758535431786_20578,0 days 00:00:18.757000
normal_cluster,application_1758535431786_20567,0 days 00:01:19.055000
normal_cluster,application_1758535431786_20574,0 days 00:00:34.388000
normal_cluster,application_1758535431786_20577,0 days 00:00:33.527000
normal_cluster,application_1758535431786_20576,0 days 00:00:38.035000
normal_cluster,application_1758535431786_20547,0 days 00:02:09.233000
normal_cluster,application_1758535431786_20556,0 days 00:02:19.369000
normal_cluster,application_1758535431786_20563,0 days 00:02:13.869000
normal_cluster,application_1758535431786_20585,0 days 00:00:13.688000
normal_cluster,application_1758535431786_20580,0 days 00:00:56.802000
normal_cluster,application_1758535431786_20552,0 days 00:02:41.217000
normal_cluster,application_1758535431786_20569,0 days 00:02:22.362000
normal_cluster,application_1758535431786_20573,0 days 00:01:28.895000
normal_cluster,application_1758535431786_20575,0 days 00:01:34.111000
normal_cluster,application_1758535431786_20581,0 days 00:01:18.857000
normal_cluster,application_1758535431786_20566,0 days 00:02:52.788000
normal_cluster,application_1758535431786_20579,0 days 00:01:35.757000
normal_cluster,application_1758535431786_20587,0 days 00:00:18.553000
normal_cluster,application_1758535431786_20586,0 days 00:01:26.175000
normal_cluster,application_1758535431786_19976,0 days 01:18:07.981000
normal_cluster,application_1758535431786_20559,0 days 00:03:49.171000
normal_cluster,application_1758535431786_20590,0 days 00:00:15.879000
normal_cluster,application_1758535431786_20531,0 days 00:05:31.279000
normal_cluster,application_1758535431786_20582,0 days 00:02:29.138000
normal_cluster,application_1758535431786_20588,0 days 00:01:07.918000
normal_cluster,application_1758535431786_20546,0 days 00:04:57.334000
normal_cluster,application_1758535431786_20544,0 days 00:05:14.549000
normal_cluster,application_1758535431786_20583,0 days 00:02:48.548000
normal_cluster,application_1758535431786_20382,0 days 00:24:54.611000
normal_cluster,application_1758535431786_20593,0 days 00:00:27.116000
normal_cluster,application_1758535431786_20584,0 days 00:03:16.385000
normal_cluster,application_1758535431786_20603,0 days 00:00:21.668000
normal_cluster,application_1758535431786_20595,0 days 00:00:22.075000
normal_cluster,application_1758535431786_20602,0 days 00:00:29.230000
normal_cluster,application_1758535431786_20600,0 days 00:00:36.702000
normal_cluster,application_1758535431786_20604,0 days 00:00:37.273000
normal_cluster,application_1758535431786_20599,0 days 00:00:42.017000
normal_cluster,application_1758535431786_20608,0 days 00:00:29.069000
normal_cluster,application_1758535431786_20539,0 days 00:06:49.156000
normal_cluster,application_1758535431786_20597,0 days 00:01:03.755000
normal_cluster,application_1758535431786_20610,0 days 00:00:23.588000
normal_cluster,application_1758535431786_20476,0 days 00:13:06.846000
normal_cluster,application_1758535431786_20538,0 days 00:06:34.036000
normal_cluster,application_1758535431786_20605,0 days 00:01:16.249000
normal_cluster,application_1758535431786_20591,0 days 00:02:14.106000
normal_cluster,application_1758535431786_20592,0 days 00:02:13.266000
normal_cluster,application_1758535431786_20611,0 days 00:00:44.818000
normal_cluster,application_1758535431786_20612,0 days 00:00:39.274000
normal_cluster,application_1758535431786_20596,0 days 00:01:26.834000
normal_cluster,application_1758535431786_20615,0 days 00:00:28.353000
normal_cluster,application_1758535431786_20617,0 days 00:00:32.162000
normal_cluster,application_1758535431786_20601,0 days 00:01:37.506000
normal_cluster,application_1758535431786_20619,0 days 00:00:33.084000
normal_cluster,application_1758535431786_20606,0 days 00:01:47.177000
normal_cluster,application_1758535431786_20598,0 days 00:02:05.237000
normal_cluster,application_1758535431786_20394,0 days 00:22:03.503000
normal_cluster,application_1758535431786_20607,0 days 00:02:05.435000
normal_cluster,application_1758535431786_20623,0 days 00:00:18.116000
normal_cluster,application_1758535431786_20616,0 days 00:01:25.967000
normal_cluster,application_1758535431786_20625,0 days 00:00:23.127000
normal_cluster,application_1758535431786_20614,0 days 00:01:31.038000
normal_cluster,application_1758535431786_20627,0 days 00:00:32.680000
normal_cluster,application_1758535431786_20562,0 days 00:07:50.504000
normal_cluster,application_1758535431786_20631,0 days 00:00:21.836000
normal_cluster,application_1758535431786_20626,0 days 00:01:07.985000
normal_cluster,application_1758535431786_20620,0 days 00:02:15.124000
normal_cluster,application_1758535431786_20622,0 days 00:01:59.431000
normal_cluster,application_1758535431786_20621,0 days 00:02:34.375000
normal_cluster,application_1758535431786_20624,0 days 00:02:17.524000
normal_cluster,application_1758535431786_20638,0 days 00:00:44.052000
normal_cluster,application_1758535431786_20630,0 days 00:01:26.162000
normal_cluster,application_1758535431786_20634,0 days 00:01:08.788000
normal_cluster,application_1758535431786_20618,0 days 00:03:28.152000
normal_cluster,application_1758535431786_20637,0 days 00:01:21.218000
normal_cluster,application_1758535431786_20632,0 days 00:01:42.219000
normal_cluster,application_1758535431786_20633,0 days 00:01:46.006000
normal_cluster,application_1758535431786_20636,0 days 00:01:52.634000
normal_cluster,application_1758535431786_20639,0 days 00:01:20.471000
normal_cluster,application_1758535431786_20644,0 days 00:00:47.084000
normal_cluster,application_1758535431786_20629,0 days 00:02:43.467000
normal_cluster,application_1758535431786_20646,0 days 00:00:34.958000
normal_cluster,application_1758535431786_20635,0 days 00:03:30.630000
normal_cluster,application_1758535431786_20640,0 days 00:02:54.282000
normal_cluster,application_1758535431786_20554,0 days 00:12:04.564000
normal_cluster,application_1758535431786_20641,0 days 00:03:05.687000
normal_cluster,application_1758535431786_20643,0 days 00:02:56.726000
normal_cluster,application_1758535431786_20459,0 days 00:20:55.259000
normal_cluster,application_1758535431786_20647,0 days 00:00:19.446000
normal_cluster,application_1758535431786_20645,0 days 00:02:39.899000
normal_cluster,application_1758535431786_20654,0 days 00:00:18.598000
normal_cluster,application_1758535431786_20651,0 days 00:00:25.526000
normal_cluster,application_1758535431786_20661,0 days 00:00:19.869000
normal_cluster,application_1758535431786_20649,0 days 00:01:10.526000
normal_cluster,application_1758535431786_20648,0 days 00:01:21.693000
normal_cluster,application_1758535431786_20658,0 days 00:00:43.490000
normal_cluster,application_1758535431786_20656,0 days 00:01:04.663000
normal_cluster,application_1758535431786_20662,0 days 00:00:30.803000
normal_cluster,application_1758535431786_20652,0 days 00:01:10.213000
normal_cluster,application_1758535431786_20659,0 days 00:01:06.560000
normal_cluster,application_1758535431786_20663,0 days 00:00:41.727000
normal_cluster,application_1758535431786_20660,0 days 00:01:23.426000
normal_cluster,application_1758535431786_20664,0 days 00:00:27.280000
normal_cluster,application_1758535431786_20655,0 days 00:01:37.675000
normal_cluster,application_1758535431786_20653,0 days 00:01:41.170000
normal_cluster,application_1758535431786_20642,0 days 00:05:45.627000
normal_cluster,application_1758535431786_20666,0 days 00:00:58.059000
normal_cluster,application_1758535431786_20670,0 days 00:00:33.735000
normal_cluster,application_1758535431786_20675,0 days 00:00:18.308000
normal_cluster,application_1758535431786_20669,0 days 00:00:42.282000
normal_cluster,application_1758535431786_20657,0 days 00:02:28.181000
normal_cluster,application_1758535431786_20685,0 days 00:00:24.038000
normal_cluster,application_1758535431786_20678,0 days 00:00:41.658000
normal_cluster,application_1758535431786_20628,0 days 00:08:34.317000
normal_cluster,application_1758535431786_20650,0 days 00:03:14.129000
normal_cluster,application_1758535431786_20680,0 days 00:00:55.041000
normal_cluster,application_1758535431786_20688,0 days 00:00:38.051000
normal_cluster,application_1758535431786_20686,0 days 00:00:49.847000
normal_cluster,application_1758535431786_20689,0 days 00:00:36.122000
normal_cluster,application_1758535431786_20673,0 days 00:01:24.897000
normal_cluster,application_1758535431786_20672,0 days 00:01:28.230000
normal_cluster,application_1758535431786_20679,0 days 00:01:43.925000
normal_cluster,application_1758535431786_20695,0 days 00:00:20.012000
normal_cluster,application_1758535431786_20594,0 days 00:12:23.806000
normal_cluster,application_1758535431786_20386,0 days 00:32:41.439000
normal_cluster,application_1758535431786_20683,0 days 00:02:11.845000
normal_cluster,application_1758535431786_20681,0 days 00:02:13.975000
normal_cluster,application_1758535431786_20667,0 days 00:02:51.425000
normal_cluster,application_1758535431786_20697,0 days 00:00:42.389000
normal_cluster,application_1758535431786_20665,0 days 00:03:24.805000
normal_cluster,application_1758535431786_20671,0 days 00:02:35.793000
normal_cluster,application_1758535431786_20668,0 days 00:03:16.923000
normal_cluster,application_1758535431786_20693,0 days 00:00:37.063000
normal_cluster,application_1758535431786_20698,0 days 00:00:40.502000
normal_cluster,application_1758535431786_20691,0 days 00:01:44.538000
normal_cluster,application_1758535431786_20696,0 days 00:01:24.621000
normal_cluster,application_1758535431786_20701,0 days 00:00:26.073000
normal_cluster,application_1758535431786_20682,0 days 00:02:56.029000
normal_cluster,application_1758535431786_20703,0 days 00:00:19.024000
normal_cluster,application_1758535431786_20690,0 days 00:02:39.538000
normal_cluster,application_1758535431786_20694,0 days 00:02:00.268000
normal_cluster,application_1758535431786_20687,0 days 00:03:02.570000
normal_cluster,application_1758535431786_20705,0 days 00:00:49.657000
normal_cluster,application_1758535431786_20707,0 days 00:00:32.784000
normal_cluster,application_1758535431786_20712,0 days 00:00:37.342000
normal_cluster,application_1758535431786_20699,0 days 00:02:06.635000
normal_cluster,application_1758535431786_20713,0 days 00:00:38.307000
normal_cluster,application_1758535431786_20715,0 days 00:00:30.856000
normal_cluster,application_1758535431786_20716,0 days 00:00:50.751000
normal_cluster,application_1758535431786_20714,0 days 00:01:05.699000
normal_cluster,application_1758535431786_20710,0 days 00:01:30.652000
normal_cluster,application_1758535431786_20719,0 days 00:00:30.834000
normal_cluster,application_1758535431786_20589,0 days 00:16:18.898000
normal_cluster,application_1758535431786_20709,0 days 00:01:42.412000
normal_cluster,application_1758535431786_20720,0 days 00:00:25.400000
normal_cluster,application_1758535431786_20721,0 days 00:00:21.480000
normal_cluster,application_1758535431786_20722,0 days 00:00:47.539000
normal_cluster,application_1758535431786_20723,0 days 00:00:37.400000
normal_cluster,application_1758535431786_20692,0 days 00:05:11.443000
normal_cluster,application_1758535431786_20711,0 days 00:02:35.543000
normal_cluster,application_1758535431786_20725,0 days 00:00:43.613000
normal_cluster,application_1758535431786_20708,0 days 00:03:06.477000
normal_cluster,application_1758535431786_20726,0 days 00:01:02.849000
normal_cluster,application_1758535431786_20718,0 days 00:02:10.329000
normal_cluster,application_1758535431786_20724,0 days 00:01:24.126000
normal_cluster,application_1758535431786_20728,0 days 00:00:23.198000
normal_cluster,application_1758535431786_20732,0 days 00:00:26.014000
normal_cluster,application_1758535431786_20731,0 days 00:00:34.593000
normal_cluster,application_1758535431786_20729,0 days 00:01:07.455000
normal_cluster,application_1758535431786_20730,0 days 00:00:59.953000
normal_cluster,application_1758535431786_20706,0 days 00:05:04.817000
normal_cluster,application_1758535431786_20734,0 days 00:00:21.345000
normal_cluster,application_1758535431786_20674,0 days 00:08:38.163000
normal_cluster,application_1758535431786_20676,0 days 00:08:39.842000
normal_cluster,application_1758535431786_20733,0 days 00:00:32.036000
normal_cluster,application_1758535431786_20613,0 days 00:18:17.799000
normal_cluster,application_1758535431786_20508,0 days 00:28:56.600000
normal_cluster,application_1758535431786_20736,0 days 00:00:40.352000
normal_cluster,application_1758535431786_20735,0 days 00:01:23.997000
normal_cluster,application_1758535431786_20739,0 days 00:00:30.001000
normal_cluster,application_1758535431786_20738,0 days 00:01:03.302000
